source,locality,bhk,price_raw,area_raw,title,url,scraped_date,price,area_sqft,price_per_sqft,year,month,month_name,week_number,festival,is_festival
99acres,MP Nagar,2 BHK,"₹ 21,000/month",939 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2025-01-27,21000,939.0,22.36,2025,1,Jan,5,Wedding Season,True
99acres,MP Nagar,2 BHK,"₹ 22,500/month",867 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2025-01-27,22500,867.0,25.95,2025,1,Jan,5,Wedding Season,True
99acres,MP Nagar,3 BHK,"₹ 31,000/month",1444 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,31000,1444.0,21.47,2025,1,Jan,5,Wedding Season,True
99acres,MP Nagar,3 BHK,"₹ 37,000/month",1477 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,37000,1477.0,25.05,2025,1,Jan,5,Wedding Season,True
magicbricks,MP Nagar,3 BHK,"₹ 35,000/month",1391 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,35000,1391.0,25.16,2025,1,Jan,5,Wedding Season,True
99acres,MP Nagar,3 BHK,"₹ 29,500/month",1290 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,29500,1290.0,22.87,2025,1,Jan,5,Wedding Season,True
99acres,MP Nagar,3 BHK,"₹ 28,000/month",1243 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,28000,1243.0,22.53,2025,1,Jan,5,Wedding Season,True
magicbricks,MP Nagar,3 BHK,"₹ 26,500/month",1187 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,26500,1187.0,22.33,2025,1,Jan,5,Wedding Season,True
magicbricks,MP Nagar,3 BHK,"₹ 34,000/month",1389 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,34000,1389.0,24.48,2025,1,Jan,5,Wedding Season,True
magicbricks,MP Nagar,3 BHK,"₹ 35,500/month",1343 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,35500,1343.0,26.43,2025,1,Jan,5,Wedding Season,True
99acres,MP Nagar,3 BHK,"₹ 36,000/month",1458 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,36000,1458.0,24.69,2025,1,Jan,5,Wedding Season,True
magicbricks,MP Nagar,3 BHK,"₹ 32,500/month",1419 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2025-01-27,32500,1419.0,22.9,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,1 BHK,"₹ 7,000/month",570 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,7000,570.0,12.28,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 7,500/month",414 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,7500,414.0,18.12,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,1 BHK,"₹ 9,500/month",595 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,9500,595.0,15.97,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,000/month",465 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,8000,465.0,17.2,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,1 BHK,"₹ 8,500/month",597 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,8500,597.0,14.24,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 7,000/month",519 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,7000,519.0,13.49,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,500/month",586 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,8500,586.0,14.51,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,000/month",549 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,8000,549.0,14.57,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 9,500/month",507 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,9500,507.0,18.74,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 9,000/month",594 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,9000,594.0,15.15,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,000/month",448 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,8000,448.0,17.86,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,1 BHK,"₹ 8,000/month",503 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2025-01-27,8000,503.0,15.9,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 12,500/month",958 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,12500,958.0,13.05,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 11,000/month",875 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,11000,875.0,12.57,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 12,000/month",820 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,12000,820.0,14.63,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 14,000/month",853 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,14000,853.0,16.41,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 14,500/month",905 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,14500,905.0,16.02,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 14,000/month",784 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,14000,784.0,17.86,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 13,000/month",752 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,13000,752.0,17.29,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,2 BHK,"₹ 15,500/month",867 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,15500,867.0,17.88,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 14,000/month",962 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,14000,962.0,14.55,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 15,000/month",859 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,15000,859.0,17.46,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 10,000/month",763 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,10000,763.0,13.11,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,2 BHK,"₹ 6,000/month",761 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2025-01-27,6000,761.0,7.88,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,3 BHK,"₹ 20,500/month",1293 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,20500,1293.0,15.85,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 16,000/month",1405 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,16000,1405.0,11.39,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 19,000/month",1432 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,19000,1432.0,13.27,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,3 BHK,"₹ 19,000/month",1270 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,19000,1270.0,14.96,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,3 BHK,"₹ 24,000/month",1487 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,24000,1487.0,16.14,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,3 BHK,"₹ 21,000/month",1269 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,21000,1269.0,16.55,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,3 BHK,"₹ 20,000/month",1412 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,20000,1412.0,14.16,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 22,000/month",1347 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,22000,1347.0,16.33,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 21,000/month",1146 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,21000,1146.0,18.32,2025,1,Jan,5,Wedding Season,True
magicbricks,Shivaji Nagar,3 BHK,"₹ 18,500/month",1435 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,18500,1435.0,12.89,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,3 BHK,"₹ 22,500/month",1331 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,22500,1331.0,16.9,2025,1,Jan,5,Wedding Season,True
99acres,Shivaji Nagar,3 BHK,"₹ 16,500/month",1113 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2025-01-27,16500,1113.0,14.82,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,1 BHK,"₹ 7,500/month",609 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2025-01-27,7500,609.0,12.32,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,1 BHK,"₹ 6,000/month",452 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2025-01-27,6000,452.0,13.27,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,1 BHK,"₹ 7,500/month",447 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2025-01-27,7500,447.0,16.78,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,1 BHK,"₹ 7,500/month",587 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2025-01-27,7500,587.0,12.78,2025,1,Jan,5,Wedding Season,True
magicbricks,Kolar Road,2 BHK,"₹ 14,000/month",733 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2025-01-27,14000,733.0,19.1,2025,1,Jan,5,Wedding Season,True
magicbricks,Kolar Road,2 BHK,"₹ 9,000/month",765 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2025-01-27,9000,765.0,11.76,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,2 BHK,"₹ 10,500/month",794 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2025-01-27,10500,794.0,13.22,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,2 BHK,"₹ 13,000/month",721 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2025-01-27,13000,721.0,18.03,2025,1,Jan,5,Wedding Season,True
magicbricks,Kolar Road,3 BHK,"₹ 18,500/month",1447 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2025-01-27,18500,1447.0,12.79,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,3 BHK,"₹ 18,000/month",1286 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2025-01-27,18000,1286.0,14.0,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,3 BHK,"₹ 15,500/month",1469 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2025-01-27,15500,1469.0,10.55,2025,1,Jan,5,Wedding Season,True
99acres,Kolar Road,3 BHK,"₹ 16,000/month",1260 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2025-01-27,16000,1260.0,12.7,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,1 BHK,"₹ 9,000/month",622 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,9000,622.0,14.47,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,1 BHK,"₹ 7,500/month",622 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,7500,622.0,12.06,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 8,000/month",635 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,8000,635.0,12.6,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,1 BHK,"₹ 7,500/month",546 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,7500,546.0,13.74,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 6,500/month",446 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,6500,446.0,14.57,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 8,500/month",446 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,8500,446.0,19.06,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,1 BHK,"₹ 8,000/month",494 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,8000,494.0,16.19,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 10,000/month",613 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,10000,613.0,16.31,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 6,500/month",440 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,6500,440.0,14.77,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,1 BHK,"₹ 8,500/month",596 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2025-01-27,8500,596.0,14.26,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,2 BHK,"₹ 10,500/month",1043 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,10500,1043.0,10.07,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,2 BHK,"₹ 13,000/month",889 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,13000,889.0,14.62,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 14,500/month",960 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,14500,960.0,15.1,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,2 BHK,"₹ 9,000/month",791 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,9000,791.0,11.38,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 12,500/month",1008 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,12500,1008.0,12.4,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,2 BHK,"₹ 11,500/month",738 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,11500,738.0,15.58,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,2 BHK,"₹ 11,500/month",958 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,11500,958.0,12.0,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,2 BHK,"₹ 13,500/month",745 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,13500,745.0,18.12,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,2 BHK,"₹ 14,500/month",1047 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,14500,1047.0,13.85,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,2 BHK,"₹ 12,500/month",763 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2025-01-27,12500,763.0,16.38,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,3 BHK,"₹ 20,000/month",1164 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,20000,1164.0,17.18,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,3 BHK,"₹ 19,500/month",1429 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,19500,1429.0,13.65,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,3 BHK,"₹ 19,000/month",1239 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,19000,1239.0,15.33,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 16,500/month",1219 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,16500,1219.0,13.54,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 22,000/month",1124 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,22000,1124.0,19.57,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 20,000/month",1387 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,20000,1387.0,14.42,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 20,500/month",1258 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,20500,1258.0,16.3,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 17,000/month",1430 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,17000,1430.0,11.89,2025,1,Jan,5,Wedding Season,True
magicbricks,Ayodhya Nagar,3 BHK,"₹ 18,000/month",1445 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,18000,1445.0,12.46,2025,1,Jan,5,Wedding Season,True
99acres,Ayodhya Nagar,3 BHK,"₹ 19,000/month",1242 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2025-01-27,19000,1242.0,15.3,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,1 BHK,"₹ 7,000/month",522 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,7000,522.0,13.41,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 7,000/month",406 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,7000,406.0,17.24,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,1 BHK,"₹ 8,000/month",526 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,8000,526.0,15.21,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 9,500/month",475 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,9500,475.0,20.0,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,1 BHK,"₹ 8,000/month",505 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,8000,505.0,15.84,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,1 BHK,"₹ 7,500/month",648 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,7500,648.0,11.57,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 8,000/month",612 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,8000,612.0,13.07,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 8,500/month",442 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,8500,442.0,19.23,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 8,500/month",566 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,8500,566.0,15.02,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 11,000/month",541 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,11000,541.0,20.33,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 10,000/month",549 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,10000,549.0,18.21,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,1 BHK,"₹ 10,000/month",447 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2025-01-27,10000,447.0,22.37,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,2 BHK,"₹ 18,000/month",1016 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,18000,1016.0,17.72,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,2 BHK,"₹ 13,000/month",1009 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,13000,1009.0,12.88,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,2 BHK,"₹ 12,500/month",917 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,12500,917.0,13.63,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,2 BHK,"₹ 13,000/month",791 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,13000,791.0,16.43,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,2 BHK,"₹ 18,500/month",905 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,18500,905.0,20.44,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,2 BHK,"₹ 14,000/month",1015 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,14000,1015.0,13.79,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,2 BHK,"₹ 12,500/month",1035 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,12500,1035.0,12.08,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,2 BHK,"₹ 14,500/month",772 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,14500,772.0,18.78,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,2 BHK,"₹ 15,000/month",1035 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,15000,1035.0,14.49,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,2 BHK,"₹ 16,000/month",825 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,16000,825.0,19.39,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,2 BHK,"₹ 16,000/month",754 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,16000,754.0,21.22,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,2 BHK,"₹ 13,500/month",1017 sq.ft,2 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/2-bhk,2025-01-27,13500,1017.0,13.27,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,3 BHK,"₹ 25,500/month",1238 sq.ft,3 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/3-bhk,2025-01-27,25500,1238.0,20.6,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,3 BHK,"₹ 21,000/month",1145 sq.ft,3 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/3-bhk,2025-01-27,21000,1145.0,18.34,2025,1,Jan,5,Wedding Season,True
magicbricks,Hoshangabad Road,3 BHK,"₹ 22,500/month",1496 sq.ft,3 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/3-bhk,2025-01-27,22500,1496.0,15.04,2025,1,Jan,5,Wedding Season,True
99acres,Hoshangabad Road,3 BHK,"₹ 25,500/month",1231 sq.ft,3 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/3-bhk,2025-01-27,25500,1231.0,20.71,2025,1,Jan,5,Wedding Season,True
